title,source,url,publishedAt
ハンタウイルス疑いのクルーズ船 テネリフェ島の薬局で消毒ジェルやマスク「普通じゃない売れ方」 カナリア諸島知事「沖合に停泊するだけ」,"{'id': 'dfa373f4c22f4dca9fdf84183833b5f8', 'name': 'FNNプライムオンライン', 'url': 'https://www.fnn.jp'}",https://www.fnn.jp/articles/-/1041467,2026-05-08T02:54:00Z
京浜東北線に「はしか」感染者 埼玉県が同乗者に異例注意喚起 詳細な移動経路を公表,"{'id': 'b08c12dcf1bf9d7e5ed58f59ec5a0c7f', 'name': 'テレ朝NEWS', 'url': 'https://news.tv-asahi.co.jp'}",https://news.tv-asahi.co.jp/news_society/articles/900190016.html,2026-05-08T02:51:00Z
4割近くもリスクが変わる!? 認知症を避けたい40代以上が、今日から取り入れたくなる意外な生活習慣,"{'id': '146004f770775d2e2485f8673676cd93', 'name': 'All About（オールアバウト）', 'url': 'https://allabout.co.jp'}",https://allabout.co.jp/gm/gc/518549/,2026-05-08T02:20:06Z
【闘病】死んだら障がいのある子は… 絶望で最期のノートを綴った母。『髄膜腫』12時間の手術,"{'id': 'd5e298db374fed16aeb350bef9eba2cc', 'name': 'メディカルドック', 'url': 'https://medicaldoc.jp'}",https://medicaldoc.jp/m/experiences/neurology-experiences/202604e0544/,2026-05-08T02:03:36Z
精密ニューロモジュレーションのMagnus Medical、5日間のSAINTうつ病治療の全米導入を拡大,"{'id': '3589e001431c498d1e6adc1ad51139a0', 'name': 'atpartners.co.jp', 'url': 'https://www.atpartners.co.jp'}",https://www.atpartners.co.jp/news/2026-05-08-magnus-medical-a-precision-neuromodulation-company-expands-its-5-day-saint-depression-treatment-to-include-the-entire-u-s,2026-05-08T00:38:38Z
〈医師が解説〉すぐ風邪引く人と、なぜか無傷な人の違いとは？,"{'id': '106ecbdbe659c83a4f09172218d0b9d0', 'name': 'madameFIGARO.jp', 'url': 'https://madamefigaro.jp'}",https://madamefigaro.jp/lifestyle/260507-why-some-people-catch-colds-easily/,2026-05-07T22:30:00Z
麻疹報道に見る情報暴力と専門家の退行：感染症法の精神を忘れた社会への警鐘,"{'id': '435c0de7f9004145fcc109e3184f26a9', 'name': 'アゴラ 言論プラットフォーム', 'url': 'https://agora-web.jp'}",https://agora-web.jp/archives/260507053143.html,2026-05-07T21:50:43Z
【医師が教える】認知症の予防として「あまりオススメしない習慣」とは？(ダイヤモンド・オンライン),"{'id': 'a2c087f9aacb4f3153724146798b17c6', 'name': 'Yahoo!ファイナンス', 'url': 'https://finance.yahoo.co.jp'}",https://finance.yahoo.co.jp/news/detail/69defa17c2063d0b5ac73294b0b41bdfb8ccabe4,2026-05-07T21:15:00Z
【解説】クルーズ船で“集団感染”のハンタウイルス 専門医が指摘「過度に恐れる必要はない」かつては大阪で「梅田熱」と呼ばれた流行も「衛生状態向上した現在の日本で大規模感染拡大は考えにくい」,"{'id': '8bd4d9331ff1c06bfc241e6d2860fa09', 'name': 'ktv.jp', 'url': 'https://www.ktv.jp'}",https://www.ktv.jp/news/articles/?id=26895,2026-05-07T10:36:00Z
ハンタウイルス集団感染のクルーズ船、停泊地カーボヴェルデを出発 感染疑いの3人は下船,"{'id': 'f331a5ed3965fb59761dfcecfc7e7a34', 'name': 'BBC', 'url': 'https://www.bbc.com'}",https://www.bbc.com/japanese/articles/c98r19919zwo,2026-05-07T08:36:06Z
6月10日渋谷 感染症を媒介する蚊対策講習会を開催,"{'id': '3a09a69361d05beec8a69e6f7e883837', 'name': 'metro.tokyo.lg.jp', 'url': 'https://www.metro.tokyo.lg.jp'}",https://www.metro.tokyo.lg.jp/information/press/2026/05/2026050705,2026-05-07T08:01:14Z
新潟県燕市と日本生命の健康増進に関する連携において サリバテックの唾液がんリスク検査「サリバチェッカー®」が活用されました,"{'id': '638ddfeefaf074bcadf05d9b5818d3f8', 'name': 'PR TIMES', 'url': 'https://prtimes.jp'}",https://prtimes.jp/main/html/rd/p/000000043.000085491.html,2026-05-07T07:00:01Z
ラムドン省の学校で2つのおたふく風邪の発生,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/y-te/xuat-hien-2-o-dich-quai-bi-trong-truong-hoc-o-lam-dong-1697691.ldo,2026-05-07T05:14:25Z
学校等におけるてんかん発作が起きた場合の「スピジア®点鼻液」の投与に関する事務連絡発出を受け学校関係者向けウェブサイトを開設,"{'id': '638ddfeefaf074bcadf05d9b5818d3f8', 'name': 'PR TIMES', 'url': 'https://prtimes.jp'}",https://prtimes.jp/main/html/rd/p/000000013.000016151.html,2026-05-07T05:00:02Z
多くの人が陥る3つの食習慣による記憶力低下,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/suc-khoe/tri-nho-suy-giam-vi-3-thoi-quen-an-uong-nhieu-nguoi-mac-phai-1697066.ldo,2026-05-07T04:30:00Z
フェリング・ファーマ、夜尿症と睡眠や神経発達症との関連を解説する夜尿症メディア啓発セミナーを開催：時事ドットコム,"{'id': 'a2bf2c6853ba5198f67232adc5795cad', 'name': '時事ドットコム', 'url': 'https://www.jiji.com'}",https://www.jiji.com/jc/article?k=000000006.000144850&g=prt,2026-05-07T03:46:00Z
人から人に感染するハンタウイルス「アンデス株」とは アルゼンチンで2018年に集団感染,"{'id': '879b82ed4bc6aa986973fcc9210a709d', 'name': 'CNN', 'url': 'https://www.cnn.co.jp'}",https://www.cnn.co.jp/fringe/35247200.html,2026-05-07T03:39:00Z
“腹筋”がポンプとなり脳内のゴミを洗い流す？ 腹部収縮による脳内体液の循環システムをマウスで確認、Nature系列で掲載：Innovative Tech,"{'id': 'ae2bb5a606a3557c4126b9e3d2bf78ff', 'name': 'ITmedia', 'url': 'https://www.itmedia.co.jp'}",https://www.itmedia.co.jp/news/articles/2605/07/news018.html,2026-05-07T03:00:00Z
―毎年5月9日は「呼吸の日」―長引く咳・痰（たん）は中高年女性に増加する「肺NTM症」「気管支拡張症」の症状、“病院に行くほどではない”と考える人が71.4％,"{'id': '638ddfeefaf074bcadf05d9b5818d3f8', 'name': 'PR TIMES', 'url': 'https://prtimes.jp'}",https://prtimes.jp/main/html/rd/p/000000035.000096799.html,2026-05-07T01:00:02Z
狂犬病の疑いのある犬がダクラク省で5人を連続攻撃,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/xa-hoi/mot-con-cho-nghi-dai-tan-cong-lien-tiep-5-nguoi-o-dak-lak-1697386.ldo,2026-05-06T11:35:11Z
【闘病】「大したことない」に絶望。『関節リウマチ』ではなく『シェーグレン症候群』の地獄（メディカルドック）,"{'id': '7d7c09d410a7ed615b930a663c8c40bc', 'name': 'Yahoo!ニュース', 'url': 'https://news.yahoo.co.jp'}",https://news.yahoo.co.jp/articles/38ba20d4527b3a2a8f2d154a725502d448af09ee,2026-05-06T11:03:16Z
心不全リスクが高いのは「高BMI」よりも「○○○○が多い」人？ 学会で新たな知見が報告,"{'id': 'd5e298db374fed16aeb350bef9eba2cc', 'name': 'メディカルドック', 'url': 'https://medicaldoc.jp'}",https://medicaldoc.jp/news/news-202603n1054/,2026-05-06T11:02:46Z
ハンタウイルス“人から人へ”疑いも クルーズ船で集団感染か…3人死亡,"{'id': '0ddae2fe597ad0177a5af9c2bede5245', 'name': '日テレNEWS NNN', 'url': 'https://news.ntv.co.jp'}",https://news.ntv.co.jp/category/international/64d3c8c058f447d7bd05c6edea3bb40f,2026-05-06T10:30:02Z
毎日の通勤コースを見れば一発でわかる…「40代でヨボヨボになる人」と「高齢でも元気な人」の決定的な違い(プレジデントオンライン),"{'id': 'a2c087f9aacb4f3153724146798b17c6', 'name': 'Yahoo!ファイナンス', 'url': 'https://finance.yahoo.co.jp'}",https://finance.yahoo.co.jp/news/detail/0abba2fb14701ed35e87a06aa60641cffa009796,2026-05-06T07:15:00Z
闇スパでフィラー注射、18歳の少女が唇の壊死寸前,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/suc-khoe/tiem-giai-filler-o-spa-chui-co-gai-18-tuoi-suyt-hoai-tu-moi-1697081.ldo,2026-05-06T06:33:32Z
ハンタウイルス疑いの患者 「緊急医療ケア」でオランダへ,"{'id': 'c05ff26d578dd1df903efbbc5988eb92', 'name': 'AFPBB News', 'url': 'https://www.afpbb.com'}",https://www.afpbb.com/articles/-/3634015,2026-05-06T03:04:00Z
ビタミンDが不足している人のサインとは？米専門家が明かす,"{'id': '3433e82d7d055eef04b1680a702d6675', 'name': ""Harper's BAZAAR"", 'url': 'https://www.harpersbazaar.com'}",https://www.harpersbazaar.com/jp/beauty/health-food/a71115611/top-sign-of-vitamin-d-deficiency-260506-lift1/,2026-05-06T03:00:48Z
"オスロ大学、子どもの「うつ・不安」に2つの遺伝経路を発見-9,314家族のゲノムを機械学習で解析","{'id': 'ff468c45dabf22c9fcb4de48a9c516f5', 'name': 'innovaTopia', 'url': 'https://innovatopia.jp'}",https://innovatopia.jp/biotechnology/bio-news/100671/,2026-05-06T00:00:00Z
2026年度診療報酬改定、6月1日から 厚労省への届け出は5月7日から,"{'id': 'e4416ec5a2136269e1841e0b9cfe52a3', 'name': 'ツギノジダイ', 'url': 'https://smbiz.asahi.com'}",https://smbiz.asahi.com/article/16475807,2026-05-05T21:40:00Z
認知症になりやすい人が「無意識にやっていること」・ワースト1,"{'id': '24cc5fd48aa14c9330dfb3cf014b590e', 'name': 'ライブドアニュース', 'url': 'https://news.livedoor.com'}",https://news.livedoor.com/article/detail/31187811/,2026-05-05T21:15:00Z
ハンタウイルス、クルーズ船でヒト間感染の可能性 一般へのリスク低いとＷＨＯ,"{'id': '31280eb773ec58b2d5348fe891a1cb8d', 'name': 'Reuters', 'url': 'https://jp.reuters.com'}",https://jp.reuters.com/economy/HHFIMULZWNJFZBNDEJN2FXMSFI-2026-05-05/,2026-05-05T13:14:19Z
区民の皆様と、認知症になっても安心して暮らせる社会をつくっていきたい。,"{'id': 'd113632ad24a941a1f57a275d73983b6', 'name': '選挙ドットコム', 'url': 'https://go2senkyo.com'}",https://go2senkyo.com/seijika/30937/posts/1371254,2026-05-05T12:57:18Z
「鼻からブラシを入れてにおい（嗅覚）細胞を採取」でアルツハイマー病の“超早期診断”が可能に？,"{'id': 'd5e298db374fed16aeb350bef9eba2cc', 'name': 'メディカルドック', 'url': 'https://medicaldoc.jp'}",https://medicaldoc.jp/news/news-202603n1053/,2026-05-05T10:03:38Z
ある日、娘の目に違和感。→病院へ連れて行くと…医者「即入院です」1歳7ヶ月の娘が診断された病名と、母の思いに迫る（ほ・とせなNEWS）,"{'id': '7d7c09d410a7ed615b930a663c8c40bc', 'name': 'Yahoo!ニュース', 'url': 'https://news.yahoo.co.jp'}",https://news.yahoo.co.jp/articles/a7de02be8df645f92f53a8c8fc459d7a67b8800c,2026-05-05T02:24:22Z
【独自検証】空気感染も…はしか感染力は“最強クラス” 空気の流れを可視化し検証 対策は…【バンキシャ！】,"{'id': '5618c7c5e7276baddc4cc4d2dd6b963d', 'name': 'ｄメニューニュース', 'url': 'https://topics.smt.docomo.ne.jp'}",https://topics.smt.docomo.ne.jp/article/ntv_news24/nation/ntv_news24-2026050509745292?redirect=1,2026-05-04T22:13:27Z
狂犬病の疑いのある犬がラムドン省で多くの住民を噛む,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/y-te/mot-con-cho-nghi-dai-can-nhieu-nguoi-dan-o-lam-dong-1696143.ldo,2026-05-04T12:19:21Z
【闘病】『膵臓がん』はステージ4の診断。「あとどれくらい普通に生活できますか？」（メディカルドック）,"{'id': '7d7c09d410a7ed615b930a663c8c40bc', 'name': 'Yahoo!ニュース', 'url': 'https://news.yahoo.co.jp'}",https://news.yahoo.co.jp/articles/b3a051c664e628dced09186bd657bbf65dcae190,2026-05-04T11:00:25Z
手足口病が複雑化、カントーでEV71株が増加,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/y-te/tay-chan-mieng-phuc-tap-chung-ev71-gia-tang-o-can-tho-1695921.ldo,2026-05-04T08:13:46Z
ホーチミン市で髄膜炎菌性髄膜炎を患う7歳の男の子を救命,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/suc-khoe/cuu-song-be-trai-7-tuoi-mac-nao-mo-cau-o-tphcm-1695988.ldo,2026-05-04T07:37:36Z
60歳以上の貧血、「認知症リスク」が1.7倍上昇―アルツハイマー病とも関連,"{'id': 'd5e298db374fed16aeb350bef9eba2cc', 'name': 'メディカルドック', 'url': 'https://medicaldoc.jp'}",https://medicaldoc.jp/news/news-202603n1052/,2026-05-04T06:02:17Z
【闘病】「何で私ががんになるの!?」ただの咳から一転、恐怖の『卵巣がん』ステージ4,"{'id': 'd5e298db374fed16aeb350bef9eba2cc', 'name': 'メディカルドック', 'url': 'https://medicaldoc.jp'}",https://medicaldoc.jp/m/experiences/cancer-experiences/202604e0540/,2026-05-04T06:02:17Z
大西洋航行中のクルーズ船でハンタウイルス感染疑いとWHO 3人死亡,"{'id': 'f331a5ed3965fb59761dfcecfc7e7a34', 'name': 'BBC', 'url': 'https://www.bbc.com'}",https://www.bbc.com/japanese/articles/cj6pz0jxd1ro,2026-05-04T05:15:59Z
ダクラク省の男の子が狂犬病の疑いで死亡,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/suc-khoe/be-trai-o-dak-lak-tu-vong-nghi-do-benh-dai-1695896.ldo,2026-05-04T03:56:53Z
おいしいコーヒーを見分ける方法は「電気ショック」という研究結果,"{'id': 'd0838d5f44f78032b76b8ded46fead71', 'name': 'Gadget Gate', 'url': 'https://gadget.phileweb.com'}",https://gadget.phileweb.com/post-123847/,2026-05-04T03:30:00Z
髪の毛よりも50倍小さい細部で人体を地図化するプロジェクト,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/cong-nghe/du-an-lap-ban-do-co-the-nguoi-voi-do-chi-tiet-nho-hon-soi-toc-50-lan-1695753.ldo,2026-05-04T02:15:00Z
38歳でがん告知「声が出なくなるかもしれない」 元警察官の経営者が直面した、思い通りにならない自分との葛藤,"{'id': '7d7c09d410a7ed615b930a663c8c40bc', 'name': 'Yahoo!ニュース', 'url': 'https://news.yahoo.co.jp'}",https://news.yahoo.co.jp/articles/60a41ae1573a98fbaedeb5cbe142c92280209554,2026-05-04T01:15:53Z
【医師が教える】認知症になりやすい人がしている「勘違い」・ワースト1,"{'id': '24cc5fd48aa14c9330dfb3cf014b590e', 'name': 'ライブドアニュース', 'url': 'https://news.livedoor.com'}",https://news.livedoor.com/article/detail/31172404/,2026-05-03T21:20:00Z
あくびをすると脳に「知られざる動き」が起きていたと判明（ナゾロジー）｜ｄメニューニュース,"{'id': '5618c7c5e7276baddc4cc4d2dd6b963d', 'name': 'ｄメニューニュース', 'url': 'https://topics.smt.docomo.ne.jp'}",https://topics.smt.docomo.ne.jp/article/nazology/world/nazology-194710?redirect=1,2026-05-03T12:00:00Z
はしか患者、昨年の4倍に急増 感染力はインフルの10倍…GW中の拡大懸念,"{'id': '027861a1fecc04bc648265c471100401', 'name': '産経ニュース', 'url': 'https://www.sankei.com'}",https://www.sankei.com/article/20260503-FZ3VADAJKNLKJLISYUYQK3ZONU/,2026-05-03T08:56:20Z
"5位は糖尿病､2位は運動不足…研究で｢日本人の認知症の原因｣1位だとわかった""意外な要素""【2026年3月BEST】（プレジデントオンライン）｜ｄメニューニュース","{'id': '5618c7c5e7276baddc4cc4d2dd6b963d', 'name': 'ｄメニューニュース', 'url': 'https://topics.smt.docomo.ne.jp'}",https://topics.smt.docomo.ne.jp/article/president/bizskills/president_112610?redirect=1,2026-05-03T07:15:00Z
"5位は糖尿病､2位は運動不足…研究で｢日本人の認知症の原因｣1位だとわかった""意外な要素""【2026年3月BEST】","{'id': '24cc5fd48aa14c9330dfb3cf014b590e', 'name': 'ライブドアニュース', 'url': 'https://news.livedoor.com'}",https://news.livedoor.com/article/detail/31168492/,2026-05-03T07:15:00Z
"約25%以上が無症状で性病感染ー256人のアンケートから分かる性感染症の実態。マッチングアプリや性風俗サービスから広がる""身近な人""からの感染","{'id': '7b549aa72bf2cbcf6ca8ba57b6714e6b', 'name': 'RBB TODAY', 'url': 'https://www.rbbtoday.com'}",https://www.rbbtoday.com/release/prtimes2-today/20260503/1265146.html,2026-05-03T06:46:08Z
いじめられた自閉症の少年を、大人たちはひとりにしなかった,"{'id': 'de2ca2522d5df755df6cbbc6a293cd36', 'name': 'たーとるうぃず', 'url': 'https://www.turtlewiz.jp'}",https://www.turtlewiz.jp/archives/52902,2026-05-03T01:55:09Z
春、36歳で、帯状疱疹になりました。,"{'id': '5188ea0280541756bad43023886b629c', 'name': 'HAPPY PLUS（ハピプラ）', 'url': 'https://lee.hpplus.jp'}",https://lee.hpplus.jp/100nintai/3591509/,2026-05-03T00:37:13Z
インフルエンザワクチン接種で小児の救急外来受診と入院を50％減少 アメリカCDCの報告を医師が解説,"{'id': '32c607e4e3c5d236db109944f4e99b81', 'name': '東京報道新聞', 'url': 'https://tokyonewsmedia.com'}",https://tokyonewsmedia.com/archives/21924,2026-05-03T00:01:30Z
賢い人が大切にしている「脳を鍛える習慣」とは？(ダイヤモンド・オンライン),"{'id': 'a2c087f9aacb4f3153724146798b17c6', 'name': 'Yahoo!ファイナンス', 'url': 'https://finance.yahoo.co.jp'}",https://finance.yahoo.co.jp/news/detail/ae27e4a4ef814afba7162f019460eaeb4cec334b,2026-05-02T22:36:00Z
認知症を避けたいなら知っておきたい言葉「糖に毒された脳」とは？(ダイヤモンド・オンライン),"{'id': 'a2c087f9aacb4f3153724146798b17c6', 'name': 'Yahoo!ファイナンス', 'url': 'https://finance.yahoo.co.jp'}",https://finance.yahoo.co.jp/news/detail/58b38adeb0553697029f5e208c6a93e89059e1e1,2026-05-02T21:15:43Z
過去の全ワクチン合計を超える… 新型コロナワクチンの死亡･被害認定 医師団体が“氷山の一角”と警鐘 接種中止を求める市議会も,"{'id': '97f1d3a56d5c7e6904b118af89f00b1a', 'name': 'au Webポータル', 'url': 'https://article.auone.jp'}",https://article.auone.jp/detail/1/2/2/454_2_r_20260503_1777755833644858,2026-05-02T21:08:03Z
過去の全ワクチン合計を超える… 新型コロナワクチンの死亡・被害認定 医師団体が“氷山の一角”と警鐘 接種中止を求める市議会も,"{'id': '7d7c09d410a7ed615b930a663c8c40bc', 'name': 'Yahoo!ニュース', 'url': 'https://news.yahoo.co.jp'}",https://news.yahoo.co.jp/articles/5e48979c650f5cbaa4e615f3b5ed47e853f3202e,2026-05-02T21:02:17Z
36歳、初めて帯状疱疹になったお話～頭の中のリフレッシュも必要～,"{'id': '5188ea0280541756bad43023886b629c', 'name': 'HAPPY PLUS（ハピプラ）', 'url': 'https://lee.hpplus.jp'}",https://lee.hpplus.jp/100nintai/3590597/,2026-05-02T20:59:10Z
春先は要注意！ 春の肌不調の一因“炎症老化”、実は「口」でも起きている？,"{'id': 'c2bd3a55ca8db3a51a7ebb4e5abe2be3', 'name': 'モデルプレス', 'url': 'https://mdpr.jp'}",https://mdpr.jp/other/detail/4774807,2026-05-02T08:10:00Z
「治療困難」だった心臓の三尖弁逆流症に新たな選択肢―「TriClip」でどう変わる？,"{'id': 'd5e298db374fed16aeb350bef9eba2cc', 'name': 'メディカルドック', 'url': 'https://medicaldoc.jp'}",https://medicaldoc.jp/m/column-m/202602t0381/,2026-05-02T02:04:18Z
はしか感染…20代男性、さいたまや蕨の飲食店を利用 医療機関を利用する前、発症日と前日に はしかの予防接種歴あり,"{'id': '97f1d3a56d5c7e6904b118af89f00b1a', 'name': 'au Webポータル', 'url': 'https://article.auone.jp'}",https://article.auone.jp/detail/1/2/5/474_5_r_20260502_1777677737713117,2026-05-01T23:26:11Z
同じ年齢でも差がつく「脳の若さ」を保つ習慣とは？(ダイヤモンド・オンライン),"{'id': 'a2c087f9aacb4f3153724146798b17c6', 'name': 'Yahoo!ファイナンス', 'url': 'https://finance.yahoo.co.jp'}",https://finance.yahoo.co.jp/news/detail/d9350f649387e0a23f6534dbfdf999cbb17f1793,2026-05-01T22:45:00Z
肉を食べると認知症予防に？ 特定の遺伝子型でリスク半減・スウェーデン高齢者コホート研究,"{'id': '2f0fae8738fbe54d470a3422d8f1dacf', 'name': '読売新聞', 'url': 'https://www.yomiuri.co.jp'}",https://www.yomiuri.co.jp/yomidr/article/20260420-GYTET00015/,2026-05-01T20:00:00Z
少子化・核家族化が子どもの食物アレルギー増加に関連？ 家族構造と乳児期の食事導入を大規模解析 名古屋市立大学,"{'id': 'a6769ed4a1f609448330aa8d0efd861d', 'name': 'sndj-web.jp', 'url': 'https://sndj-web.jp'}",https://sndj-web.jp/news/003916.php,2026-05-01T15:07:54Z
つながる〜ｅｎｎ【File053 紫に願う◆「てんかん」を知ろう…街を彩り心通わせる医師】,"{'id': 'a9148820dc24d48704a2f9101d9811ca', 'name': 'MBS 毎日放送', 'url': 'https://www.mbs.jp'}",https://www.mbs.jp/pgm_guide/1777599603.shtml,2026-05-01T10:05:50Z
GW海外旅行で麻しんリスク急増 四日市市が注意喚起 ワクチン2回でも油断禁物,"{'id': '41848211e5978b299150d3654f546447', 'name': 'YOUよっかいち', 'url': 'https://www.you-yokkaichi.com'}",https://www.you-yokkaichi.com/2026/05/01/47012/,2026-05-01T08:02:43Z
宮古島の伝統食薬「シビラン（通称:ニンジンモドキ）」から“エクソソーム様ナノ粒子”を発見,"{'id': '9e1c7971cf662faab8b3cbc2df2be37d', 'name': '沖縄タイムス社', 'url': 'https://www.okinawatimes.co.jp'}",https://www.okinawatimes.co.jp/articles/-/1829254,2026-05-01T08:02:03Z
遺伝子配列の個人差で脳梗塞の再発リスクが5倍変わる｜プレスリリース｜広報活動｜国立循環器病研究センター,"{'id': 'f778d3989db55e0048376ac8ebf40e0e', 'name': 'ncvc.go.jp', 'url': 'https://www.ncvc.go.jp'}",https://www.ncvc.go.jp/pr/release/pr_52167/,2026-05-01T04:02:53Z
脳の過敏反応を抑えてストレス耐性を築く3つのアプローチ,"{'id': '9a91132f8f12c0d24ed09fd5a7a09fea', 'name': 'Forbes JAPAN', 'url': 'https://forbesjapan.com'}",https://forbesjapan.com/articles/detail/96634,2026-05-01T03:00:00Z
「がん」に不安を感じている人は約65％。不安の1位は「命に関わること」68.6％、早期発見のためにできることとは？,"{'id': '638ddfeefaf074bcadf05d9b5818d3f8', 'name': 'PR TIMES', 'url': 'https://prtimes.jp'}",https://prtimes.jp/main/html/rd/p/000002560.000044800.html,2026-05-01T01:00:02Z
なぜか疲れる…連休中に不足しやすい“意外な栄養素”とは 上手なチャージ方法を管理栄養士に聞く,"{'id': '5618c7c5e7276baddc4cc4d2dd6b963d', 'name': 'ｄメニューニュース', 'url': 'https://topics.smt.docomo.ne.jp'}",https://topics.smt.docomo.ne.jp/article/otonanswer/life/otonanswer-359349?redirect=1,2026-05-01T00:15:00Z
【医師が教える】認知症になりにくい人の「睡眠の習慣」ベスト1,"{'id': '24cc5fd48aa14c9330dfb3cf014b590e', 'name': 'ライブドアニュース', 'url': 'https://news.livedoor.com'}",https://news.livedoor.com/article/detail/31146050/,2026-04-30T21:25:00Z
Mayo Clinic開発AI「REDMOD」、CT画像から「見えない」膵臓がんを平均475日前に発見,"{'id': 'ff468c45dabf22c9fcb4de48a9c516f5', 'name': 'innovaTopia', 'url': 'https://innovatopia.jp'}",https://innovatopia.jp/healthcare/healthcare-news/99731/,2026-04-30T10:30:00Z
双極症における気分安定薬・抗精神病薬の併用療法の有用性：時事ドットコム,"{'id': 'a2bf2c6853ba5198f67232adc5795cad', 'name': '時事ドットコム', 'url': 'https://www.jiji.com'}",https://www.jiji.com/jc/article?k=000000865.000021495&g=prt,2026-04-30T09:46:00Z
超加工食品を食べる人ほど「脳の集中力」が低下する傾向,"{'id': 'a2afa7dbf7208429171070d85c38d1ae', 'name': 'ナゾロジー', 'url': 'https://nazology.kusuguru.co.jp'}",https://nazology.kusuguru.co.jp/archives/194654,2026-04-30T09:03:02Z
双極症における気分安定薬・抗精神病薬の併用療法の有用性,"{'id': '638ddfeefaf074bcadf05d9b5818d3f8', 'name': 'PR TIMES', 'url': 'https://prtimes.jp'}",https://prtimes.jp/main/html/rd/p/000000865.000021495.html,2026-04-30T09:00:01Z
シェーグレン病で重症感染症リスク4倍,"{'id': '552f84fe58b8a4d0773643e4818f88b1', 'name': '時事メディカル', 'url': 'https://medical.jiji.com'}",https://medical.jiji.com/news/61221,2026-04-30T07:05:00Z
東京都が1型糖尿病の妊婦さんを支援 インスリンポンプ等の費用助成を開始,"{'id': '4f2824b7b3d73f5b87129a0bab086cc7', 'name': 'dm-net.co.jp', 'url': 'https://dm-net.co.jp'}",https://dm-net.co.jp/calendar/2026/041957.php,2026-04-30T05:57:21Z
ホイットモア症例を発見、ザライ省の医療部門は多くの人々を監視,"{'id': 'd7d7a490cd816637ad5008f0ca1f5422', 'name': 'Laodong.vn', 'url': 'https://ja.laodong.vn'}",https://ja.laodong.vn/suc-khoe/phat-hien-ca-benh-whitmore-nganh-y-te-gia-lai-giam-sat-nhieu-nguoi-1694129.ldo,2026-04-30T04:24:18Z
汗ばむ季節に向けた新提案！あせも・肌あれを防ぐ低刺激ローション『水99％Super 薬用全身あせもシャワー』販売開始！,"{'id': '7b549aa72bf2cbcf6ca8ba57b6714e6b', 'name': 'RBB TODAY', 'url': 'https://www.rbbtoday.com'}",https://www.rbbtoday.com/release/prtimes2-today/20260430/1263091.html,2026-04-30T04:15:56Z
働き盛り世代の循環器課題に対応、豊見城市とココロミルが沖縄実証を完了｜早期受診導線を検証：時事ドットコム,"{'id': 'a2bf2c6853ba5198f67232adc5795cad', 'name': '時事ドットコム', 'url': 'https://www.jiji.com'}",https://www.jiji.com/jc/article?k=000000124.000098284&g=prt,2026-04-30T03:45:00Z
出産を機に「統合失調症」が再発...それでも再び笑顔を取り戻せた理由,"{'id': '9cba712d09982ef6ca2f1661dd32b830', 'name': 'PHPオンライン', 'url': 'https://shuchi.php.co.jp'}",https://shuchi.php.co.jp/article/14127,2026-04-30T02:50:00Z
月経困難症治療薬である低用量ピルによって、長期間月経を止める意味,"{'id': 'c9053c5f9dc0f8ee02f2dbc4fc732fbd', 'name': 'fuyukilc.or.jp', 'url': 'https://www.fuyukilc.or.jp'}",https://www.fuyukilc.or.jp/column/%E6%9C%88%E7%B5%8C%E5%9B%B0%E9%9B%A3%E7%97%87%E6%B2%BB%E7%99%82%E8%96%AC%E3%81%A7%E3%81%82%E3%82%8B%E4%BD%8E%E7%94%A8%E9%87%8F%E3%83%94%E3%83%AB%E3%81%AB%E3%82%88%E3%81%A3%E3%81%A6%E3%80%81%E9%95%B7/,2026-04-30T02:32:20Z
あせも・肌あれを防ぐ低刺激ローション『水99％Super 薬用全身あせもシャワー』販売開始！,"{'id': '2ed3c93c9ae81d8641b276f55d44a65d', 'name': '共同通信PRワイヤー', 'url': 'https://kyodonewsprwire.jp'}",https://kyodonewsprwire.jp/release/202604298334,2026-04-30T02:00:00Z
